EnsemblID	U6475-ULDM	I6475-ILDM	I1793-ILDM	I6475-I1793	I6475-U6475	ILDM-ULDM	ULDMA_1	ULDMA_2	ULDMA_3	ULDMB_1	ULDMB_2	ULDMB_3	U6475A_1	U6475A_2	U6475A_3	U6475B_1	U6475B_2	U6475B_3	ILDMA_1	ILDMA_2	ILDMA_3	ILDMB_1	ILDMB_2	ILDMB_3	I6475A_1	I6475A_2	I6475A_3	I6475B_1	I6475B_2	I6475B_3	I1793A_1	I1793A_2	I1793A_3	I1793B_1	I1793B_2	I1793B_3	EnsembleIDversion	KaryotypeBand	ChromosomeScaffoldName	GeneStart	GeneEnd	GeneGCcontent	TranscriptCount	GeneType	GeneDescription	GeneStrand	GeneSymbol
ENSG00000266718	1	0	0	0	-1	0	3.679178389	3.910829751	3.568798526	3.543300278	3.22414343	3.272577319	4.406507071	4.415812401	4.574281441	3.610552068	3.669721888	3.937324871	3.773615553	3.373927685	3.55391078	3.662674575	3.300070061	3.316381444	3.889925112	3.499193848	3.550749299	3.520413737	3.177147551	3.377018868	3.48193366	3.829399655	3.811753622	3.443033368	3.458580513	3.426757215	ENSG00000266718.1	q11.2	17	30822554	30826351	56.42	1	antisense		1	RP11-466A19.1
ENSG00000266777	1	0	0	0	-1	0	4.201383579	4.063967938	3.637235487	3.552764505	3.971124132	3.753973812	4.826136065	4.537651506	4.458314095	4.228470463	3.936983535	4.133100948	3.848982071	3.656459346	3.382403547	3.970666094	3.911596569	3.619547325	3.720309211	4.036117544	4.03790601	3.603050048	3.378724933	3.612054565	4.228200371	3.490437113	4.180892855	3.673787308	3.627056865	4.229332878	ENSG00000266777.1	q11.2	17	30366993	30369847	58.32	3	pseudogene	SH3-domain GRB2-like 1 pseudogene 1 [Source:HGNC Symbol;Acc:10835]	1	SH3GL1P1
ENSG00000267236	1	0	0	0	-1	0	4.737346125	4.828303641	5.055891516	4.50434092	4.102884926	4.174096077	5.359558302	5.125993727	5.376782607	4.78544685	4.632641651	4.841435268	4.582614387	4.640892697	4.647186232	3.995324811	4.293614142	4.301945774	4.953428601	5.033784213	4.67609509	4.24066807	3.992990123	4.20014748	4.872528982	4.850161729	5.093325679	3.986982159	4.050387984	4.261543261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000267322	1	0	0	0	-1	0	5.098634037	5.058733555	5.206909131	4.661472605	4.930411816	4.628974604	5.554034479	5.180254142	5.407991592	5.354954885	5.005271477	5.765371914	4.767845674	4.532243431	5.389076838	4.60611494	4.910964019	4.842471947	4.835120616	4.976838981	4.740421332	4.679047048	4.763299642	4.496703411	5.215046488	5.492732953	4.50116662	4.637946429	4.456947144	4.642183569	ENSG00000267322.1	q21.1	18	47340393	47377429	43.78	1	antisense		1	SCARNA17
ENSG00000267331	1	0	0	0	-1	0	3.069177262	3.167278957	3.481410292	3.074935343	3.124059024	2.914969411	3.439444087	3.69216169	3.467742986	3.384322105	2.884619857	3.512954481	3.387768189	3.054096742	3.147351534	3.229580606	3.290486859	3.217510809	3.271967979	3.138734122	3.249633687	3.15681808	2.97044322	2.943867911	3.071312145	3.549817567	3.180982324	2.940136037	2.939563393	3.077482006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000267523	1	0	0	0	-1	0	5.198678262	5.287084383	5.254601357	5.536225303	5.098917259	5.230614156	5.940640363	6.189544661	6.437800045	5.266314628	5.31980216	5.579363215	5.272341029	5.11852529	4.904368781	5.301167165	5.35406996	4.997447051	5.687867387	5.56515257	5.688245739	5.070883541	4.739485199	5.010877098	5.508394022	4.891854289	5.620033609	4.767499707	5.273590497	5.387874424	ENSG00000267523.1	q13.42	19	56173267	56186081	55.63	2	antisense		-1	CTD-2537I9.12
ENSG00000267632	1	0	0	0	-1	0	4.211856006	4.244532265	4.426658628	4.107022769	3.962057928	4.028529444	4.688913998	4.704287634	4.906527182	4.587767623	4.173488139	4.693240302	4.212065006	3.721745553	4.250554914	4.027587482	4.241113956	4.412163111	4.537000414	4.48847254	4.185455831	4.12115459	3.97939216	4.185559056	4.290205408	4.545858667	4.56521369	3.950476615	4.248984153	4.601396586	ENSG00000267632.1	q21.2	17	40661802	40663537	50.58	1	sense_intronic		1	RP11-400F19.18
ENSG00000268593	1	0	0	0	-1	0	4.359361866	4.230975291	4.449790757	4.34996486	4.147068425	4.251795853	4.88500478	4.993215258	4.963106664	4.485262149	4.170309469	4.715491948	4.152904417	3.967182201	4.185404187	3.986874508	4.025629937	3.974933504	4.402963858	4.39810974	4.722974832	4.082687808	3.721754462	3.979907211	4.283255937	3.853052214	4.174721493	3.839138932	3.962243703	4.018075441	ENSG00000268593.1	q13.42	19	56218707	56219330	45.35	3	pseudogene		1	CTD-2611O12.6
ENSG00000269089	1	0	0	0	-1	0	3.812699285	3.755675137	3.796852758	3.413946381	3.641614502	3.501033426	4.171036559	4.076727534	3.912258111	4.38422289	3.600805556	3.862196802	3.746080304	3.473483708	3.826632621	3.497238371	3.570482777	3.568303931	3.614879547	3.78232277	3.78847845	3.604908463	3.478915149	3.398279664	3.970639158	3.469450412	3.93810121	3.392750558	3.631223688	3.423002338	ENSG00000269089.1	q12.3	11	61735453	61736755	54.41	1	protein_coding	Uncharacterized protein; cDNA FLJ36460 fis, clone THYMU2014801  [Source:UniProtKB/TrEMBL;Acc:Q8N204]	1	AP003733.1
ENSG00000271596	1	0	0	0	-1	0	2.626653787	2.738576726	2.877508488	2.656458304	2.521046863	2.520439007	3.221242506	3.15823319	3.172497141	3.05569112	2.596615036	2.975482725	2.73309093	2.576012464	2.960458759	2.620279838	2.649860664	2.664358946	3.053076601	2.838603009	2.721178953	2.663024088	2.468847487	2.462799581	3.098280223	3.437422929	2.755123113	2.509945195	2.530097466	2.646324491	ENSG00000271596.1	q13.12	12	51342900	51343167	48.88	1	pseudogene		-1	RP11-407N8.4
ENSG00000080293	0	1	0	0	-1	-1	3.899637893	3.70985606	3.837422533	3.590868277	3.750788563	3.606550017	4.102636591	4.096135472	4.076800046	3.976670395	3.722402387	4.011387017	3.239141498	3.413955076	3.298694227	3.114726816	3.295027088	3.239753488	3.864641367	3.549844354	3.503872617	3.278389617	3.195491593	3.406552701	3.686125483	3.846371646	3.324630008	3.124266976	3.104116783	3.383573106	ENSG00000080293.5	q14.2	2	120197419	120282070	46.76	3	protein_coding	secretin receptor [Source:HGNC Symbol;Acc:10608]	-1	SCTR
ENSG00000101200	0	1	0	0	-1	-1	5.715463688	5.824442098	5.722863023	5.180344212	4.989050945	4.964189856	6.368309635	6.431740569	6.154155314	5.257625387	5.328048296	5.317167836	4.467051783	4.439680776	4.719125167	3.818003524	3.863211385	3.768087482	4.780399811	5.011129506	4.889614087	4.134992084	4.519025583	4.460905119	4.675929326	4.809351237	4.818778236	3.837674164	3.930499821	3.809088511	ENSG00000101200.5	p13	20	3063202	3065370	67.96	1	protein_coding	arginine vasopressin [Source:HGNC Symbol;Acc:894]	-1	AVP
ENSG00000105398	0	1	0	0	-1	-1	8.279034841	8.006252372	8.07040356	7.708510156	7.392161481	7.305819793	8.821416859	7.998268963	8.038203773	8.393495558	8.144191181	7.756941452	7.325014175	6.997322927	7.458707417	5.531784016	5.685475764	5.826293562	8.071308267	8.618706331	8.554006198	5.766485405	5.555069772	6.517055135	8.137074499	7.595924424	8.043272558	6.081375439	6.021701375	5.512461876	ENSG00000105398.3	q13.33	19	48373723	48389654	46.67	1	protein_coding	sulfotransferase family, cytosolic, 2A, dehydroepiandrosterone (DHEA)-preferring, member 1 [Source:HGNC Symbol;Acc:11458]	-1	SULT2A1
ENSG00000114113	0	1	0	0	-1	-1	13.74884277	13.72936876	13.81258963	12.70294608	12.44520484	12.2726247	13.97233578	13.60697998	13.45078621	13.24376061	13.15791328	12.904624	13.0752881	12.93672974	13.1264872	10.72342752	11.2105699	10.7870449	13.53848935	13.76700205	13.68819371	11.50878873	11.02501868	12.25210757	13.37380562	12.9964094	13.57855737	10.98735643	11.41652429	11.01829054	ENSG00000114113.2	q23	3	139171726	139199589	44.04	3	protein_coding	retinol binding protein 2, cellular [Source:HGNC Symbol;Acc:9920]	-1	RBP2
ENSG00000116883	0	1	0	0	-1	-1	7.40140368	7.262491386	7.11945779	7.504553442	7.383379366	7.507908171	7.696010406	8.317032899	8.398553742	7.196664193	7.217272606	7.343220146	6.610237784	5.817683567	6.00513773	6.063870605	6.133764909	6.015094642	7.157310996	6.94377855	6.966168924	6.445366367	5.850434935	6.454356772	6.662817964	6.223877353	7.051160778	5.757209174	6.462998955	6.468675664	ENSG00000116883.8	p34.3	1	36789335	36794822	52.86	1	protein_coding		1	RP11-268J15.5
ENSG00000118137	0	1	0	0	-1	-1	12.17824403	11.43537556	12.2859952	9.666337942	9.803990096	9.676926882	12.73223758	11.67615468	12.00949122	10.77850528	10.4947022	10.16514123	11.11985977	10.89176898	10.93156846	8.33533379	9.326790299	8.663175578	11.60776349	11.93251673	11.74657325	8.976889141	8.853912543	9.777709263	11.33535269	10.20024146	11.73320854	8.81798848	9.052360294	8.570608416	ENSG00000118137.5	q23.3	11	116706467	116708666	62.5	5	protein_coding	apolipoprotein A-I [Source:HGNC Symbol;Acc:600]	-1	APOA1
ENSG00000142583	0	1	0	0	-1	-1	9.798597214	9.57715595	9.893056285	8.947928751	8.86828094	8.891840958	10.59050563	9.717400631	9.620380388	9.771134472	9.757583904	9.56911433	8.836651026	8.515961164	8.736432275	6.982505038	7.536685727	7.162894137	9.499302279	9.510238567	9.512693083	7.511007215	7.273989929	7.828798258	9.341420633	8.599642398	9.492819936	7.27110651	7.716301876	7.629120136	ENSG00000142583.13	p36.23	1	9095166	9148537	47.92	12	protein_coding	solute carrier family 2 (facilitated glucose/fructose transporter), member 5 [Source:HGNC Symbol;Acc:11010]	-1	SLC2A5
ENSG00000164879	0	1	0	0	-1	-1	4.42467337	4.476961954	4.479839292	4.812762688	4.906525318	4.8391786	5.019833299	5.530881831	5.0992347	4.587252038	4.768913242	4.943301947	4.340414346	4.187106906	3.834581732	3.949146029	4.190151913	3.96222164	4.583565995	4.659163874	4.781281805	3.988833787	3.967974718	4.457389419	4.219633488	4.22039069	4.223622772	3.741611347	4.0990002	4.132293344	ENSG00000164879.6	q21.2	8	86285665	86361269	38.15	3	protein_coding	carbonic anhydrase III, muscle specific [Source:HGNC Symbol;Acc:1374]	1	CA3
ENSG00000166592	0	1	0	0	-1	-1	5.135805438	4.860963501	5.352334042	5.004691292	5.250375824	4.970626829	5.245576866	5.233606351	5.548865657	5.160392087	5.517047105	4.31494839	4.613614958	4.028751627	3.843727643	4.120592999	3.947771752	4.001929927	4.911575324	4.369116303	4.477081382	4.427622094	4.370194948	4.29303807	4.722369637	4.134415228	4.473604631	3.982449016	4.103103068	4.40326126	ENSG00000166592.7	q22.1	16	66955582	66959547	60.16	5	protein_coding	Ras-related associated with diabetes [Source:HGNC Symbol;Acc:10446]	-1	RRAD
ENSG00000176894	0	1	0	0	-1	-1	3.345380447	3.35336788	3.477002594	3.623963169	3.210945991	3.421204019	3.889585271	4.038907812	3.750991812	3.740709174	3.629513755	3.102961566	3.345538329	3.37019751	3.144090365	2.959774379	2.914598487	3.047161587	3.552240299	3.722601048	3.542261659	3.031344096	3.18243072	3.103550393	3.70093879	3.153889859	3.352292029	3.137898227	3.056112682	3.169887418	ENSG00000176894.5	q24.33	12	133264192	133297276	53.26	6	protein_coding	peroxisomal membrane protein 2, 22kDa [Source:HGNC Symbol;Acc:9716]	1	PXMP2
ENSG00000184163	0	1	0	0	-1	-1	8.686256044	8.635433227	8.546245261	8.300110856	8.289035153	8.38310311	9.230130442	9.462225092	9.231721206	8.712464742	8.674238781	8.69521917	7.942940499	7.649092456	7.697911012	6.70705532	7.130749495	6.763400132	8.56631229	8.39185928	8.485892257	7.456207924	6.708855991	7.663564733	8.248173197	7.842588171	8.679274094	6.837394481	7.037131762	7.153169711	ENSG00000184163.3	p36.33	1	1177826	1182102	69.35	5	protein_coding	family with sequence similarity 132, member A [Source:HGNC Symbol;Acc:32308]	-1	FAM132A
ENSG00000186146	0	1	0	0	-1	-1	5.027901573	4.77879942	4.810207158	3.968670237	4.050254702	3.958514745	5.024905529	4.909464729	4.690593472	4.298406508	3.955295169	4.276082842	3.638053689	3.499800922	3.939155451	3.234789968	3.28385851	3.344801669	4.148214461	4.249346823	3.988346962	3.255727347	3.261956954	3.412791809	3.801723015	3.531973382	3.960085725	3.302020653	3.359835797	3.28158575	ENSG00000186146.1	p16.1	4	9446260	9452240	33.97	1	protein_coding	defensin, beta 131 [Source:HGNC Symbol;Acc:18108]	1	DEFB131
ENSG00000188828	0	1	0	0	-1	-1	5.032033702	5.129040811	5.192116192	5.116350489	4.8089304	5.091288473	5.378362665	4.895095081	5.037807264	5.042484935	5.333340112	4.977305786	4.186479126	4.288078645	4.576307621	3.823437976	3.934826648	4.061449989	4.899469379	4.560230824	4.770270574	4.201158944	3.977603246	4.193775052	4.563424438	4.27749581	4.641385661	4.214972988	3.97662703	4.15156219	ENSG00000188828.7	q22.2	X	102962152	102983583	47.4	4	protein_coding	glycine receptor, alpha 4 [Source:HGNC Symbol;Acc:31715]	-1	GLRA4
ENSG00000197405	0	1	0	0	-1	-1	3.886063102	3.870996294	3.96216449	3.960415675	4.38772573	4.254028809	4.361929089	4.167212176	4.460807051	4.235633448	4.470380249	4.43756267	3.783631285	3.59156154	3.461593831	3.490534876	3.757081612	3.37834646	4.123427812	3.947604946	4.047671367	3.7669147	3.790537237	3.730374858	3.88016005	3.833001082	4.188736834	3.384851757	3.644432091	3.750252504	ENSG00000197405.3	q13.32	19	47793280	47825323	49.69	3	protein_coding	complement component 5a receptor 1 [Source:HGNC Symbol;Acc:1338]	1	C5AR1
ENSG00000204257	0	1	0	0	-1	-1	8.597987822	8.470754428	8.429528106	8.943373496	8.82793181	8.908040529	8.881369077	8.738846416	8.725661077	8.758258702	8.805062331	8.415549696	7.805912526	7.584602279	7.533731132	7.15754383	7.169574087	6.866182655	8.238577837	8.538705627	8.429494816	7.56375273	7.246343434	7.548746253	8.179948233	7.687806099	8.486291362	7.078585083	7.471184869	7.315889157	ENSG00000204257.10	p21.32	6	32916390	32936871	43.69	9	protein_coding	major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:4934]	-1	HLA-DMA
ENSG00000211454	0	1	0	0	-1	-1	9.029805079	8.847710254	8.868606282	8.808820266	8.472062932	8.583086809	9.688700633	9.876660822	9.82231874	8.988688073	8.666878835	9.062740557	8.412685047	8.143166384	7.777262683	7.880035159	7.800713291	7.623331869	9.2657397	9.230104944	9.312134176	8.210948706	7.341598475	8.246993924	8.865044036	8.087075307	9.224075219	7.576178835	8.008445627	8.081834995	ENSG00000211454.9	p36.13	1	19592476	19600688	52.23	4	polymorphic_pseudogene	aldo-keto reductase family 7-like [Source:HGNC Symbol;Acc:24056]	-1	AKR7L
ENSG00000224057	0	1	0	0	-1	-1	6.075466771	6.305899493	6.081305829	5.559306086	5.086581957	5.062546331	6.443158917	5.969498183	6.127581995	5.994932468	5.860691828	4.719492092	4.58070969	4.198298773	4.355067615	3.742719478	4.034528794	3.918185855	5.239540019	4.875818922	4.759944898	3.849019489	3.992216539	3.9435053	4.448363798	4.860635657	4.995502748	4.129074001	3.960724011	3.844096016	ENSG00000224057.1	p11.2	7	55247443	55256627	50.41	1	antisense	EGFR antisense RNA 1 [Source:HGNC Symbol;Acc:40207]	-1	EGFR-AS1
ENSG00000226097	0	1	0	0	-1	-1	4.089106035	4.055341559	3.74327362	4.196156748	4.024129847	4.039981057	4.090437874	4.328357773	4.14867455	3.611395812	4.071240507	3.388447427	3.190539611	3.416353796	3.432282595	3.224248184	3.137859366	3.345499335	3.330734208	3.34461655	3.541552933	3.837688691	3.463283292	3.371791168	3.072982505	3.093347735	3.513804066	3.108544056	3.199531217	3.214361273	ENSG00000226097.1	p21.1	7	20336331	20351335	37.65	3	lincRNA		1	AC099342.1
ENSG00000227070	0	1	0	0	-1	-1	3.39771042	3.330677702	3.496413843	3.569798903	3.209846559	3.635906969	3.469166039	3.793853117	3.843843431	3.441681171	3.386206346	3.863892631	3.007962026	2.906966404	2.911898198	2.882265319	2.99542556	3.180364421	3.507399437	3.376525168	3.065570601	3.129892494	3.187578915	2.983919007	3.02188114	3.011835195	3.273908679	2.97994583	3.157944757	2.992224729	ENSG00000227070.1	p32.3	1	51983981	52027301	42.35	2	antisense		1	RP11-191G24.1
ENSG00000227258	0	1	0	0	-1	-1	4.323020747	4.162069093	4.136148137	3.746412893	3.735741381	3.792343929	4.089928444	4.484300542	4.232760723	4.133835796	3.817141443	3.899970766	3.500635837	3.649763643	3.466892724	3.350594348	3.306730454	3.318738328	3.685795079	3.790550743	3.848340297	3.399135511	3.26029514	3.798268283	3.874538803	3.301165092	4.112105769	3.486688456	3.481734437	3.264972693	ENSG00000227258.1	q14.11	13	44716682	44813010	42.52	2	antisense	SMIM2 antisense RNA 1 [Source:HGNC Symbol;Acc:42674]	1	SMIM2-AS1
ENSG00000228146	0	1	0	0	-1	-1	9.933845055	9.843844626	9.769821742	9.881836449	9.719725193	9.842509536	10.72970551	10.82531707	10.80572213	10.12043413	10.12272723	10.36489656	9.229703727	8.915984683	9.143502808	8.226134562	8.434584995	8.21684492	10.13342673	10.01348917	10.08638865	9.01207176	8.150123775	9.399928096	9.764697672	9.071497062	10.02362634	8.235598366	8.807726051	8.699063308	ENSG00000228146.2	p13.3	16	3194220	3199964	60.85	4	protein_coding	caspase 16, apoptosis-related cysteine peptidase (putative) [Source:HGNC Symbol;Acc:27290]	1	CASP16
ENSG00000229645	0	1	0	0	-1	-1	4.899587898	4.9533841	5.031037259	4.557832276	4.301079736	4.760698093	5.223459483	5.390102471	5.170331886	4.648054643	4.926286145	4.906998661	4.358618641	4.219321169	4.002414637	4.110231145	4.09832761	4.210732678	4.617950184	4.542164176	4.777047097	4.459842479	4.118311434	4.453135165	4.623033526	4.14469759	4.573066495	4.017325759	4.211857168	4.062921576	ENSG00000229645.4	q32.13	14	95873606	95876427	49.79	2	lincRNA	long intergenic non-protein coding RNA 341 [Source:HGNC Symbol;Acc:20353]	-1	LINC00341
ENSG00000231976	0	1	0	0	-1	-1	4.806498226	5.044679866	4.659936932	5.032885347	4.584021373	4.774425922	5.680548649	5.902744724	5.982364035	4.901277927	4.703294071	5.388336343	4.478352293	3.972953548	3.771343096	3.651110199	3.787056186	3.892806147	4.755741033	4.709901301	5.049707247	4.00272014	3.701520277	4.249039709	4.573597087	3.680412688	4.807275575	3.775165353	3.911177051	3.97381535	ENSG00000231976.3	p12.1	10	26932098	26942383	45.68	4	lincRNA	long intergenic non-protein coding RNA 202-2 [Source:HGNC Symbol;Acc:44917]	1	LINC00202-2
ENSG00000235523	0	1	0	0	-1	-1	5.696043279	5.649079535	5.579062359	5.173618798	5.167653613	5.0419269	6.241242794	6.556107742	6.379269129	5.266680593	5.190549312	5.415454849	5.221279717	5.170317419	4.758771725	4.232549825	4.750048135	4.243329397	5.543383014	5.523085646	5.820685366	4.949540067	4.534971743	5.211530003	5.727485725	4.477828297	5.788795641	4.491643271	4.759170086	4.396952527	ENSG00000235523.1	q21.13	9	74872252	74872699	44.87	1	lincRNA		1	RP11-63P12.7
ENSG00000236155	0	1	0	0	-1	-1	5.733892609	5.318444016	5.949430739	5.473511009	5.355860472	5.283621387	6.028601295	5.931990028	5.766697853	6.046813204	5.468131921	6.156844586	5.216512155	5.115211997	4.951396405	4.974165054	4.679087468	4.734724167	5.384552273	5.581781686	5.476896514	5.208635604	4.823685247	5.673720989	5.284416011	5.14244357	5.343562122	4.839250609	5.109343969	5.393372903	ENSG00000236155.2	p36.11	1	26536232	26556331	48.5	4	pseudogene		1	RP11-231P20.2
ENSG00000237686	0	1	0	0	-1	-1	5.773654251	5.940877962	5.367340726	5.707159606	5.592416085	5.574765259	5.347581866	6.476472923	6.313963738	5.448965006	5.69345887	5.51549578	4.765494981	4.313683206	4.462207041	4.603129761	4.535657414	4.721774477	4.99816733	4.953566742	5.025683543	5.185016887	4.599221356	4.886110132	4.924446758	4.758666876	4.772411879	4.218295163	4.859922378	4.9921768	ENSG00000237686.2	p21.1	6	43963460	44042389	51.47	2	antisense		-1	RP5-1120P11.1
ENSG00000245532	0	1	0	0	-1	-1	13.93145886	13.83588421	13.51881912	13.90420491	13.67089999	13.68906212	14.7895891	15.30443041	15.19619152	13.67198604	13.41542642	14.05066885	13.00554525	12.23692702	12.57500785	12.46281306	12.4008458	12.39709228	13.9549298	14.13928893	14.05165926	12.90991567	12.24440788	12.75263109	13.52417435	13.57535682	13.960157	12.11739586	12.68525671	12.9493417	ENSG00000245532.4	q13.1	11	65190245	65213011	44.06	4	lincRNA	nuclear paraspeckle assembly transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:30815]	1	NEAT1
ENSG00000247095	0	1	0	0	-1	-1	9.641593443	9.68891136	9.067398784	9.897495327	9.666267427	9.741913512	10.27688757	11.00737037	10.89722643	9.470930641	9.389447832	9.606485422	8.980923159	8.566807556	8.281076457	8.035019913	8.483642564	8.402467505	9.807415359	9.701863186	9.92476364	8.856866163	8.223141335	8.241921479	9.299635307	8.499494276	9.812306802	8.0861357	8.228919242	8.280784786	ENSG00000247095.2	p15.5	11	565660	568457	61.54	4	lincRNA	MIR210 host gene (non-protein coding) [Source:HGNC Symbol;Acc:39524]	-1	MIR210HG
ENSG00000249007	0	1	0	0	-1	-1	4.915342866	4.839375297	4.628273333	4.827885765	5.045730709	5.129721493	5.60175261	5.782458853	5.604433784	4.809575104	4.780695441	4.915496561	4.162535369	4.323188432	4.412774562	4.348094877	4.198622764	4.285342655	4.945251153	4.791685189	4.995483352	4.616258867	4.259259887	4.086691181	4.801661659	4.249704352	4.986953123	4.424380936	4.573367049	4.325183913	ENSG00000249007.1	q32.1	1	201980498	201984785	57.42	1	sense_intronic		1	RP11-510N19.5
ENSG00000249201	0	1	0	0	-1	-1	6.266371639	6.389786237	5.791616357	6.299040638	6.184190743	6.405255866	6.989990421	7.219864841	7.018808598	6.12771663	6.008771855	6.586464229	5.793497595	5.390154165	5.465748852	5.118933007	5.336453022	5.20678768	6.465071912	6.464638254	6.494331267	5.742811022	4.834289166	5.654046976	6.283487089	5.557551885	6.518730912	4.965383114	5.599016163	5.135570006	ENSG00000249201.2	p15.33	5	1173256	1178720	58.06	3	antisense		-1	CTD-3080P12.3
ENSG00000254042	0	1	0	0	-1	-1	3.970726329	3.833896186	3.745779973	3.722333237	3.342710665	3.626405989	4.069951869	4.500898305	4.429343305	3.77164375	3.715405162	3.301402768	3.668392449	3.211778473	3.04767485	3.161313049	3.114781482	3.323222686	4.051550025	3.784274797	3.714238305	3.251087098	3.162679419	3.421709271	3.500014625	3.40465206	3.491835354	3.033591104	3.062576289	3.297991701	ENSG00000254042.1	q34	5	168133572	168147889	46.46	2	antisense		1	CTC-558O2.1
ENSG00000259347	0	1	0	0	-1	-1	5.214878722	5.546107418	5.063182104	4.766466971	5.00889198	4.82906944	5.218286197	5.460180441	5.617349951	5.07904211	5.228576337	4.743981096	3.965576207	3.844946981	4.129960988	3.516392552	3.566044761	3.520857259	4.387401246	4.390041185	4.231870431	3.830869871	3.551622787	4.040801665	4.252369318	3.900616705	4.684590672	3.587712178	3.598282284	3.659262376	ENSG00000259347.1	q22.33	15	67278699	67351591	45.2	3	lincRNA		-1	RP11-798K3.2
ENSG00000261012	0	1	0	0	-1	-1	2.92499648	2.812448397	2.719711887	2.571250192	2.526615154	2.627378691	3.52141456	3.362397288	3.424592984	2.736807469	2.723953194	2.51861648	2.499297545	2.473571322	2.830728235	2.400247763	2.399043959	2.401803262	3.045783241	3.566898024	3.150666101	2.409821174	2.412702043	2.460032789	3.028035292	2.510298013	3.231668654	2.404438433	2.438795293	2.398374869	ENSG00000261012.2	p24.1	2	21222185	21223789	38.38	1	lincRNA		-1	RP11-116D2.1
ENSG00000266010	0	1	0	0	-1	-1	6.756004758	6.45837153	6.15629775	6.408390364	6.251552211	6.10868871	7.175859979	7.708191154	7.64374882	6.154693921	6.143602642	6.625140904	5.508733732	5.69081732	5.48175371	5.54789708	5.376993325	5.326320193	6.91300142	6.512736798	6.753205291	5.821568066	5.072367631	5.572238326	6.154449007	5.746444176	6.516459052	4.919876339	5.383496369	5.654863228	ENSG00000266010.1	q11.2	18	19746859	19748929	50.02	4	lincRNA	GATA6 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:48840]	-1	GATA6-AS1
ENSG00000267629	0	1	0	0	-1	-1	4.494881288	4.491442636	4.617454374	4.305381352	4.165776988	4.398663433	5.379033028	5.290854062	5.109272692	4.463124138	4.154496457	4.429579527	4.241536778	4.268516414	3.957071758	3.773839692	3.650547521	3.785161581	4.657459843	4.240382395	4.500707317	3.961017338	3.769067786	4.292206779	4.600685495	3.916547342	4.591669721	3.582018096	3.996912368	3.724066506	ENSG00000267629.2	p13.11	19	19366451	19384178	56.84	1	processed_transcript		-1	AC138430.4
ENSG00000269899	0	1	0	0	-1	-1	3.823972948	3.657841979	3.934996155	3.579339387	3.97938147	3.625397594	4.084780138	4.150953713	4.097731888	4.094334637	3.803954989	4.000437017	3.364165279	3.10162806	3.317036115	3.417357793	3.243732001	3.218263676	3.401089771	3.472346584	3.664487082	3.457053502	3.585209938	3.093252675	3.495531797	3.635551298	3.642580176	3.383193513	3.290847393	3.40207679	ENSG00000269899.1	p23.1	8	11703663	11703900	49.16	1	sense_intronic		-1	RP11-589N15.2
ENSG00000228252	1	1	0	0	-1	-1	3.749520645	3.602497308	3.670271445	3.356532674	3.4804708	3.633654049	4.333507714	4.103246587	4.362090081	3.537359008	3.696147966	3.993096939	3.370679319	3.299959924	3.26879774	3.067577863	2.974354611	2.978237543	3.611690379	3.630341977	3.527927251	3.151337271	3.054072034	3.085678486	3.486309271	3.406430289	3.904879066	3.082173409	3.12547245	3.061011331	ENSG00000228252.4	q22.1	3	129931666	129992649	39.24	6	pseudogene	collagen, type VI, alpha 4 pseudogene 2 [Source:HGNC Symbol;Acc:38501]	1	COL6A4P2
ENSG00000242048	1	1	0	0	-1	-1	5.47671375	4.985624771	5.370592738	4.203258373	4.320090301	4.344128689	5.650255057	5.854713427	5.950824257	4.610956719	5.310308866	4.496828129	4.05278862	3.948027497	3.713119921	3.395149636	3.55646832	3.520223357	4.492115009	4.330973687	4.279166316	3.683489831	3.509804175	3.478437025	4.498609947	3.740257396	4.441405875	3.408731263	3.434083119	3.446824235	ENSG00000242048.2	q36.1	7	151503744	151507906	53.01	2	processed_transcript		1	RP13-452N2.1
ENSG00000186810	0	0	1	0	-1	-1	4.350536602	3.991969325	4.31356918	3.885846152	3.906408063	4.218042112	4.572046209	4.08478863	4.543310562	4.165988086	4.496739853	4.192369264	3.542272595	3.687416755	3.430472327	3.421822166	3.734284014	3.50665899	3.875320624	3.754190466	3.673961589	3.553568487	3.768221447	3.399948437	3.924630518	3.763988666	4.340939749	3.632044885	3.770190119	3.644587953	ENSG00000186810.7	q13.1	X	70835766	70838367	61.26	2	protein_coding	chemokine (C-X-C motif) receptor 3 [Source:HGNC Symbol;Acc:4540]	-1	CXCR3
ENSG00000247317	0	0	1	0	-1	-1	4.221840853	4.077970327	4.26281332	3.986139911	3.813202877	3.914016854	4.18401409	4.494902064	4.129912984	4.124714059	3.844347613	3.939125206	3.488230193	3.260723159	3.420415653	3.175931204	3.21554479	3.456213674	3.601401164	3.633252458	3.585602	3.200748018	3.14850521	3.284673646	3.378392099	3.939362993	3.911500412	3.323295817	3.406422007	3.32795521	ENSG00000247317.3	q24.3	8	144063155	144099854	48.96	5	lincRNA		-1	RP11-273G15.2
