EnsemblID	U6475-ULDM4	I6475-ILDM4	I17938-ILDM4	I6475-I17938	ULDMA_1	ULDMA_2	ULDMA_3	ULDMB_1	ULDMB_2	ULDMB_3	U6475A_1	U6475A_2	U6475A_3	U6475B_1	U6475B_2	U6475B_3	ILDMA_1	ILDMA_2	ILDMA_3	ILDMB_1	ILDMB_2	ILDMB_3	I6475A_1	I6475A_2	I6475A_3	I6475B_1	I6475B_2	I6475B_3	I1793A_1	I1793A_2	I1793A_3	I1793B_1	I1793B_2	I1793B_3	EnsembleIDversion	KaryotypeBand	ChromosomeScaffoldName	GeneStart	GeneEnd	GeneGCcontent	TranscriptCount	GeneType	GeneDescription	GeneStrand	GeneSymbol
ENSG00000204444	0	1	0	0	5.338007879	5.016836989	5.475617754	4.490040289	4.800193973	4.962428326	5.608848901	5.303905509	5.297377066	4.771916218	4.954540171	4.544246859	4.840800691	4.583695718	4.936489092	4.688304289	4.850159011	4.309546278	5.002768012	5.362098889	5.283691551	5.396190958	4.852586948	5.30804149	5.109958797	4.559063867	5.388460247	4.480666268	4.823435969	4.870983207	ENSG00000204444.6	p21.33	6	31620193	31625987	50.15	3	protein_coding	apolipoprotein M [Source:HGNC Symbol;Acc:13916]	1	APOM
ENSG00000206176	0	1	0	0	5.872204267	5.77072226	5.799634423	5.77553173	5.88554073	5.628965844	6.049073242	6.359231915	6.40571347	5.923886973	5.745428164	5.49950951	5.788399098	5.655874169	5.73803037	5.657668535	5.421571469	5.420499936	6.400290689	6.637988456	6.409065435	5.948100315	5.636573356	6.034190215	6.096494949	6.393847815	6.179564241	5.478414423	5.811533994	5.872148151	ENSG00000206176.5	q11.21	22	20378814	20380440	69.39	6	lincRNA		1	AC023490.1
ENSG00000213930	0	1	0	0	8.227056495	7.976452465	7.835285967	7.828830692	7.619353677	7.6501453	8.377151716	8.882304547	8.965869119	7.680434807	7.776172247	7.868616649	7.728091904	7.215218719	7.431130833	7.135889261	7.325097936	7.041740838	8.140342052	8.141174258	8.195403673	7.849142716	7.288250775	8.038226797	7.9814032	7.782711321	8.110514057	7.127592689	7.876043043	7.761969635	ENSG00000213930.7	p13.3	9	34638130	34651032	50.16	29	protein_coding	galactose-1-phosphate uridylyltransferase [Source:HGNC Symbol;Acc:4135]	1	GALT
ENSG00000215067	0	1	0	0	3.876696886	3.676000537	3.949597946	3.960998806	3.557266487	3.778977789	4.527336943	4.139093536	4.212619976	3.824334059	3.734087698	3.759470215	3.613290273	3.736951322	3.205394942	3.451170193	3.442742307	3.427947605	4.1113253	3.534314042	3.987907607	3.516508524	3.574206821	3.61843425	3.630146618	3.427834726	3.989303054	3.407334556	3.627064115	3.633166571	ENSG00000215067.5	p13.1	17	6779954	6915668	43.3	9	protein_coding	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:A8MUH5]	-1	AC027763.2
ENSG00000215252	0	1	0	0	8.369257659	8.164779012	7.880073787	8.210825233	8.293785653	8.017562043	8.651276608	9.00721994	8.944474794	7.726707402	7.693213787	8.108910991	8.392472371	8.137498705	7.433193915	7.767362573	7.687676146	7.635129521	8.908715554	8.845561601	9.029058836	8.513153502	7.714045597	8.510345075	8.445180145	7.768389421	8.912386601	7.275779133	7.996573133	8.08109156	ENSG00000215252.7	q14	15	34817408	34880704	47.09	12	protein_coding	golgin A8 family, member B [Source:HGNC Symbol;Acc:31973]	-1	GOLGA8B
ENSG00000215440	0	1	0	0	7.092823074	7.191966636	7.139496635	7.215528452	6.940292709	7.076027371	7.568321672	7.970242749	8.01601549	7.103830374	7.301785298	7.438325974	7.561876834	7.317908106	7.038452018	7.145803609	7.227435489	6.794914011	7.941724161	8.056681099	8.128443237	7.838253936	7.153488286	7.68603489	7.616067885	7.107954408	7.852291434	7.001257655	7.654405784	7.606656281	ENSG00000215440.7	q13.32	20	57264187	57294294	56.79	9	protein_coding	aminopeptidase-like 1 [Source:HGNC Symbol;Acc:16244]	1	NPEPL1
ENSG00000215845	0	1	0	0	8.31700526	8.416066445	8.169622149	8.211473105	8.276929643	8.140909103	8.548557405	8.769321332	8.754742275	8.03935063	8.179399814	7.797004253	7.658567844	7.428525463	7.425360097	7.308118263	7.420245958	7.309600737	8.189574422	8.014417925	8.189396435	8.166230911	7.567020598	8.207290108	7.871828325	7.412765154	8.159989074	7.347149968	7.683653311	7.867072877	ENSG00000215845.6	q23.3	1	161007421	161008780	60.15	7	protein_coding	thiosulfate sulfurtransferase (rhodanese)-like domain containing 1 [Source:HGNC Symbol;Acc:35410]	-1	TSTD1
ENSG00000222001	0	1	0	0	3.864653844	3.700803842	3.602193056	3.562998773	3.381735366	3.260342337	3.754476612	4.123944394	3.596856883	3.774872768	3.625554997	3.569898474	3.29203515	3.464114445	3.365541306	3.31560051	3.449534264	3.325990255	3.607347895	3.634116178	3.971015238	3.378452388	3.226972866	3.73587312	3.186374039	3.092545028	3.814391665	3.526878537	3.553220661	3.389913045	ENSG00000222001.2	q37.1	2	233877324	233880595	50.21	2	protein_coding	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B9A007]	1	AC106876.2
ENSG00000223745	0	1	0	0	6.334203681	6.127616519	5.987019814	6.303639695	6.068329565	6.335607743	6.677799845	6.966182475	6.778105561	6.216396325	5.992906919	6.386570568	5.784812791	5.467575376	5.539945885	5.721640371	5.635795584	5.737612694	6.380502752	6.305741244	6.177548719	6.36564986	5.72584214	5.936155318	5.859545434	6.135480106	6.070723174	5.408514722	5.993784355	6.292991091	ENSG00000223745.3	p22.1	1	93727743	93811582	39.07	24	processed_transcript		-1	RP4-717I23.3
ENSG00000225946	0	1	0	0	9.714580118	9.723242102	9.438497634	9.122602282	9.067567873	9.234646984	9.96341065	10.27774605	10.11887813	9.18064317	9.202382166	9.259750889	8.903016789	8.718794082	8.498248737	8.235353037	8.124807738	8.207009755	9.507207195	9.583694508	9.595504664	8.879536873	8.276219401	8.800103977	9.445223602	8.875274696	9.739825658	8.14788452	8.498071284	8.60568843	ENSG00000225946.1	q22.1	7	100606878	100611410	60.11	3	processed_transcript		-1	RP11-395B7.2
ENSG00000226084	0	1	0	0	3.633751854	3.772790245	3.889001302	3.752574241	3.615008462	3.694839574	3.614048515	3.536486259	3.558322257	3.354507003	3.295588392	3.648283991	3.536582998	3.466417517	3.444534375	3.35713189	3.254731607	3.42787299	3.885661509	3.586747298	3.72098499	3.519521787	3.747806658	3.743770949	3.626407626	3.621726579	3.593177157	3.477621351	3.566858513	3.597959436	ENSG00000226084.4	p31.1	1	77594768	77595384	44.41	2	pseudogene		1	RP4-706A16.3
ENSG00000227495	0	1	0	0	3.202418094	2.868973968	3.053510488	3.050819977	2.904532045	3.197166687	3.406649998	3.608998191	3.761427699	2.844317934	2.992571886	3.116288984	2.937228315	2.708612057	2.873470252	2.697356896	2.9845967	2.786501601	3.179172878	3.361466428	3.24101921	3.195532517	2.959693906	2.959696324	2.926451216	3.143629851	3.59900752	2.701434535	3.065922547	3.092261984	ENSG00000227495.1	p13.2	17	4922509	4923388	52.39	1	antisense		-1	AC109333.10
ENSG00000228265	0	1	0	0	3.805232535	3.677648979	3.641038829	3.787663067	3.538028911	3.500146432	3.523685034	3.902801523	3.714109942	3.82796391	3.742315019	3.774818245	3.618492484	3.874182925	3.445330039	3.552423582	3.428830841	3.380933932	3.94412052	4.156028099	3.804963401	3.633315841	3.589780298	3.872084397	3.801251626	3.413391235	3.779276878	3.644366953	3.486139008	4.024936626	ENSG00000228265.1	q11.22	20	32570858	32582163	49.5	3	lincRNA		-1	RP5-1125A11.1
ENSG00000229833	0	1	0	0	4.911571718	4.760929874	4.758403684	4.926527488	4.613163528	4.83211611	5.57795438	5.551286728	5.676368651	4.523910782	4.825223773	4.503416144	5.303867606	5.077797698	5.046462546	5.072976011	4.852984174	4.706195881	5.829067212	5.75535976	5.955125388	5.730605431	5.006290995	5.293218501	5.550627837	5.208912837	5.847404825	4.664664958	5.346766311	5.287662339	ENSG00000229833.5	p13.2	19	7694623	7696842	55.95	6	protein_coding	PET100 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:40038]	1	PET100
ENSG00000231566	0	1	0	0	4.019537688	4.199407891	4.25615617	3.69297495	3.839522961	4.077224514	4.354134151	4.054493936	4.10667171	4.094469615	3.768585237	4.37756395	4.079017099	3.601117383	3.770444131	3.603092788	3.62502683	3.645518545	4.275637786	4.130987242	3.878337428	3.922301022	4.058398528	3.672188275	3.662090139	4.034290726	4.016349867	3.664834131	3.703321647	3.850683686	ENSG00000231566.1	p11.3	X	45707328	45710920	47.87	2	lincRNA		-1	RP5-1158E12.3
ENSG00000232112	0	1	0	0	6.281766777	6.323950644	5.978105169	6.415381013	6.122330484	6.017272222	6.365966002	6.682670834	6.479156731	6.060644547	6.186905011	5.988880909	6.265679536	6.453886698	6.44045747	5.677552002	5.826774991	5.731821003	6.696741261	6.987540118	6.911428176	6.787820821	6.242770588	6.73762322	6.809553667	6.425820167	6.868923621	5.984502903	6.371305216	6.295201654	ENSG00000232112.3	p21.31	3	48481667	48485616	47.72	3	protein_coding	translation machinery associated 7 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:26932]	1	TMA7
ENSG00000233217	0	1	0	0	7.179599864	7.154393728	7.044438363	6.785778399	7.003138307	6.871289158	7.877475804	8.162611717	8.080901052	6.893840002	6.787745889	7.251305265	6.827607245	6.623344306	6.501847452	6.094852943	6.167970719	6.463970954	7.938280318	7.780895576	7.72497615	6.578559706	6.06818428	6.922433301	7.595209406	6.955592801	7.747867484	6.027569546	6.407298194	6.57741208	ENSG00000233217.1	q32.1	1	200890122	200935658	45.49	1	pseudogene	maestro heat-like repeat family member 3, pseudogene [Source:HGNC Symbol;Acc:33122]	1	MROH3P
ENSG00000233429	0	1	0	0	5.284384784	5.248051805	4.879293383	5.213175646	5.5719271	5.554649255	5.278057579	6.007031703	5.811117894	5.295570355	4.806396956	5.156358417	4.78366823	4.786745469	4.594276496	4.67608564	4.807830736	4.924249845	5.516172598	5.481151536	5.325770359	5.439722871	4.87559201	5.28524834	5.282504948	5.392931173	5.307943709	4.751645679	4.955582062	5.092045403	ENSG00000233429.5	p15.2	7	27135266	27139884	53.93	6	antisense	HOXA transcript antisense RNA, myeloid-specific 1 [Source:HGNC Symbol;Acc:37117]	1	HOTAIRM1
ENSG00000233834	0	1	0	0	6.503837691	6.307883795	6.103086743	6.091004291	5.880270301	5.756911025	6.497190059	6.678731853	6.472270103	6.148963843	5.838268029	6.056847257	6.017128281	6.035103203	5.8337321	5.586800747	5.580892142	5.683937341	6.636703081	6.69530217	6.477101303	6.559171007	6.156016009	6.399043542	6.090879635	6.258725382	6.65801337	5.756094679	6.151830285	6.023695711	ENSG00000233834.2	p21.1	7	20257200	20261323	40.74	3	processed_transcript		1	AC005083.1
ENSG00000234460	0	1	0	0	3.902600581	4.00397725	4.183611995	3.794326119	3.889541789	3.444269991	4.041986456	4.047322144	4.159036931	3.603162788	3.730087886	3.639740328	3.203906362	3.374447572	3.548225638	3.199302089	3.459986247	3.16232629	3.639992011	3.781021062	3.915370464	3.404279609	3.239188971	3.686373153	3.628544302	3.153160954	3.969742273	3.505780296	3.345616762	3.266081339	ENSG00000234460.1	q22.1	9	90479081	90481205	37.88	1	lincRNA		1	XXyac-YM21GA2.4
ENSG00000236682	0	1	0	0	3.158948626	3.018829449	3.180153675	3.089975643	3.292085491	2.948612153	3.125782582	3.589882561	3.344933725	2.835059403	2.830530968	3.153350008	3.044677532	2.998174169	3.050938468	2.940212253	2.99672041	2.87634517	3.322490154	3.435296627	3.347293658	3.258829663	3.043225405	3.037241245	3.274104849	3.420581023	3.275501178	3.030908579	3.104291538	2.828470827	ENSG00000236682.1	q14.3	2	128146706	128158156	44.24	1	lincRNA		1	AC068282.3
ENSG00000237883	0	1	0	0	2.443904585	2.571318853	2.789821281	2.675323335	2.685233965	2.960317683	2.657729063	2.971380364	3.302477515	2.638352172	2.857882679	3.189414317	2.741295284	2.451696492	2.509840328	2.599658772	2.521724075	2.568758952	3.022274567	3.11543091	2.999485759	2.760347884	2.696938418	2.660898285	2.832419013	2.465246202	2.819671627	2.5364419	2.698506644	2.853788847	ENSG00000237883.1	p13.1	2	74174769	74208568	45.28	3	antisense	DGUOK antisense RNA 1 [Source:HGNC Symbol;Acc:43441]	-1	DGUOK-AS1
ENSG00000239569	0	1	0	0	5.4711611	5.085969615	5.091362455	5.46202439	5.358744722	4.98339866	5.122358131	6.280200245	6.091646769	5.330224926	5.16613479	5.401750948	5.459756921	5.364312238	4.955602699	4.939923231	5.129584522	4.878645799	5.801532139	5.826561431	5.820764055	5.567341055	5.109219606	5.599251131	5.464636159	5.203114902	5.85194087	5.184986607	5.404851089	5.192080442	ENSG00000239569.2	q22.3	7	104653872	104654768	64.44	2	antisense	KMT2E antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:40845]	-1	KMT2E-AS1
ENSG00000240291	0	1	0	0	3.340373811	3.293718515	3.44064292	3.342209467	3.258390544	3.256203547	3.479428133	3.506640452	3.679252894	3.153063203	3.093120029	3.080642793	3.589312766	3.152694142	2.920207774	3.246708673	3.11921428	3.135449188	3.636691884	3.737214783	3.454584126	3.55027795	3.274363388	3.225006351	3.430571012	3.004887127	3.531849391	3.039006553	3.627780694	3.203831119	ENSG00000240291.1	p12.31	10	18802044	18834580	39.11	2	antisense		-1	RP11-499P20.2
ENSG00000241370	0	1	0	0	3.397526577	3.299227837	3.22794337	3.198843174	3.796444766	3.740615913	3.779681945	4.168511366	4.004498994	3.241671861	3.289298098	3.518329725	3.673150824	3.611053138	3.217631189	3.354652319	3.279459611	3.430473758	3.855438039	3.897586947	4.144580752	3.886859395	3.310758721	3.788008754	3.901930515	3.329156604	4.201671635	3.270686455	3.578208089	3.656355636	ENSG00000241370.1	p22.1	6	30312908	30314661	53.76	9	protein_coding	ribonuclease P/MRP 21kDa subunit [Source:HGNC Symbol;Acc:21300]	1	RPP21
ENSG00000241468	0	1	0	0	8.637470064	8.775084776	8.115671021	8.490229444	8.215680976	7.868845997	8.652777925	9.278109981	9.02128563	8.087872817	8.163613135	7.834010335	7.994740323	8.041935321	7.931037662	7.42827164	7.345691705	7.330974923	8.624765651	8.82287926	8.696673861	8.286283343	7.700346399	8.200276167	8.516916772	8.229893494	8.647423462	7.510248593	8.030246508	8.145969317	ENSG00000241468.3	q22.1	7	99046098	99063954	53.67	13	protein_coding	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F2 [Source:HGNC Symbol;Acc:848]	-1	ATP5J2
ENSG00000243147	0	1	0	0	8.869579599	8.93512848	8.849493976	8.766498336	8.701262805	8.447721506	8.807347337	9.003617778	8.946033505	8.541637857	8.596881502	8.254454614	8.680180981	8.826684565	8.51135954	8.348183078	8.417942998	8.183042442	9.138273868	9.240273966	9.155036697	9.188164252	8.965152244	9.268924231	8.934363895	8.73611241	9.118681651	8.50793987	8.830513892	9.010878396	ENSG00000243147.3	p23.2	2	27994584	28210954	39.12	6	protein_coding	mitochondrial ribosomal protein L33 [Source:HGNC Symbol;Acc:14487]	1	MRPL33
ENSG00000245552	0	1	0	0	3.260418738	3.265588136	3.521195834	3.455638863	3.276912516	3.377233142	3.58659458	3.608301355	3.51566831	3.528007037	3.542991417	3.683384446	3.372993813	3.28468337	3.439212304	3.361274317	3.216177554	3.231099133	3.490569706	3.500326076	3.792865275	3.237967852	3.577350473	3.581754251	3.17976924	3.171375756	3.405824149	3.656049155	3.474846392	3.484888581	ENSG00000245552.2	q21	11	94883703	94967268	37.22	8	antisense		1	RP11-712B9.2
ENSG00000248049	0	1	0	0	5.241113439	5.26990548	5.094386512	5.291898027	4.888767183	4.80735687	5.617235241	5.626842225	5.495602656	5.014136726	4.810468323	4.937107069	5.268915597	5.207229778	5.075939906	5.230011647	5.094371577	4.666157116	5.747190156	5.753509691	5.775474447	5.849544968	5.201279129	5.333819783	5.575179834	5.326626196	5.88797066	5.099827557	5.131226639	5.44205661	ENSG00000248049.2	q13.2	4	68566998	68946670	37.13	7	antisense	UBA6 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:49083]	1	UBA6-AS1
ENSG00000250786	0	1	0	0	6.422908557	6.241713666	6.351310718	5.689364789	5.736149186	5.777868535	6.659583118	6.46269071	6.384265976	5.899117073	5.451452925	6.203756519	6.115779858	6.096424416	5.886497824	5.340462362	5.724236092	5.363212888	6.845226277	6.76284012	6.692451553	6.413298493	5.772055159	6.5060999	6.489381661	6.070259785	6.64904638	5.797774609	5.838232103	5.964871915	ENSG00000250786.1	p15.31	5	9546312	9550721	46.64	2	lincRNA	small nucleolar RNA host gene 18 (non-protein coding) [Source:HGNC Symbol;Acc:49007]	1	SNHG18
ENSG00000253716	0	1	0	0	3.487484494	3.634444834	3.538395249	3.50952241	3.371415302	3.281834074	3.776857515	4.299719061	3.806630794	3.328127046	3.370158031	3.545808585	3.358907987	3.757233943	3.721222856	3.349888595	3.342250656	3.164632015	3.753373314	4.179040888	3.940565486	3.86500518	3.708043753	4.243568892	3.667543295	3.662894786	4.025825518	3.446157679	3.535950163	3.459261561	ENSG00000253716.1	q24.3	8	144362331	144363860	49.93	6	antisense		-1	RP13-582O9.5
ENSG00000254690	0	1	0	0	7.832873528	7.633987183	7.7051639	7.420441127	7.382394356	7.484018503	8.528105383	8.405023612	8.415650074	7.664104751	7.664303294	7.663663332	7.28572252	6.985740277	6.5972234	6.352950004	6.582879255	6.357967207	8.106097494	8.017092387	8.207775644	6.789064336	6.158199068	7.149619504	7.780470658	7.092254118	8.04467364	6.427110838	6.912605534	6.626737368	ENSG00000254690.1	q24.3	8	145538253	145538801	59.56	1	antisense		-1	GS1-393G12.12
ENSG00000255277	0	1	0	0	5.205968886	5.268227009	4.900678791	4.63251471	4.549892863	4.394713729	4.965339104	5.297723904	5.134659159	4.759038477	4.818505461	4.530916364	4.556067791	4.519691866	4.318621838	3.932176695	3.853709801	4.076696594	5.106164913	5.072394987	4.704234796	4.336430125	4.272639717	4.261371142	4.507866668	4.297752275	4.611420665	3.958138733	4.022105394	4.046809384	ENSG00000255277.2	p13.11	16	14914649	14918563	49.25	2	pseudogene	ATP-binding cassette, sub-family C, member 6 pseudogene 2 [Source:HGNC Symbol;Acc:33353]	-1	ABCC6P2
ENSG00000255717	0	1	0	0	6.744916026	6.570811752	6.167465114	6.725991609	7.472684912	7.100179582	7.082743223	7.852780445	7.740918191	6.352291496	6.105880666	6.675944148	6.695258106	7.256565155	6.35193077	6.931077879	6.972460956	6.802303064	7.898187971	7.848894478	7.938834806	7.81006606	7.036195118	7.454342094	7.16322524	6.501680624	7.756214853	6.929781554	7.236072997	7.371340962	ENSG00000255717.2	q12.3	11	62619460	62623386	41.79	34	processed_transcript	small nucleolar RNA host gene 1 (non-protein coding) [Source:HGNC Symbol;Acc:32688]	-1	SNHG1
ENSG00000257084	0	1	0	0	6.619806801	6.722042594	6.582741489	5.868368846	5.649789277	5.909601302	6.687558899	6.948207737	6.626370089	6.230332624	6.027276436	5.949700135	6.626312376	6.467245003	6.754399897	5.662244412	6.190782022	5.687275121	7.035200338	7.043451879	6.832259138	6.800414256	6.446244683	6.843450123	7.027861563	6.630366116	6.905275626	6.134177571	6.293586329	6.421721741	ENSG00000257084.1	p13.31	12	7072409	7073610	61.81	1	lincRNA		1	U47924.27
ENSG00000258474	0	1	0	0	3.513770267	3.420628898	3.586692781	3.344986277	3.163176419	3.245015199	3.4849006	3.468876187	3.600394804	3.471955527	3.376899734	3.246343302	3.465003436	3.368304686	3.609983836	3.373824354	3.121118195	3.202875122	3.469738716	3.906324585	3.773260212	3.389121542	3.216366908	3.733450927	3.529280919	3.436700711	3.629910245	3.437552691	3.38147202	3.715607826	ENSG00000258474.1	q12	14	32414059	32419588	43.67	1	protein_coding	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3V2E6]	1	RP11-187E13.1
ENSG00000259704	0	1	0	0	4.037827281	4.27998769	3.948010979	3.564334145	3.407343321	3.778428695	3.778269942	4.102423449	4.222545691	3.841021629	3.952081576	4.110504049	3.756344717	3.79388935	3.87541312	3.663743338	3.59790141	3.490934132	4.031024951	4.091118876	4.068985393	3.835470017	3.89137181	3.986268617	3.944138433	3.684758823	3.8603065	3.670642943	3.670741693	3.620277748	ENSG00000259704.1	q26.1	15	91382954	91384608	53.53	1	sense_overlapping		1	CTD-3094K11.1
ENSG00000260257	0	1	0	0	4.948331959	4.901024877	5.002702822	5.102061077	5.130105956	5.606302258	5.196500887	5.629154112	5.464016571	5.040807238	5.065634708	5.040540696	4.986084867	5.067877507	5.181640497	4.946142061	4.945902134	5.350378655	5.825728229	5.873794424	5.920620138	5.516299183	4.775614131	5.478157714	5.693733207	5.304264998	6.03593286	5.045664109	5.207426762	5.52322886	ENSG00000260257.1	q11.21	20	31444848	31446557	38.36	1	lincRNA		1	RP5-1085F17.3
ENSG00000260787	0	1	0	0	4.039913253	4.22764603	4.30349084	4.07649705	4.357783708	4.189824636	4.642810319	4.739985296	4.524290934	4.107790772	4.021718849	4.031900177	3.926096382	3.712206174	3.597263532	3.488776226	3.796340718	3.608113263	3.972551506	4.275838003	3.968706157	3.902660073	4.074674467	3.831255884	3.775609337	3.670917251	3.76481	3.661234647	3.682779204	3.763113234	ENSG00000260787.1	q24.3	15	77334178	77335533	45.65	1	lincRNA		-1	RP11-797A18.4
ENSG00000260837	0	1	0	0	3.697469751	3.763910883	3.862205416	3.818401766	3.445053107	3.660324349	3.867188006	4.339751775	4.464622078	3.422750224	3.475384198	3.949702114	4.082355133	3.783018053	3.688059007	3.845857496	3.756910196	3.935366943	4.376606193	4.743130458	4.398362977	4.101964558	3.595346135	3.978726538	3.810964652	3.999170519	4.215555484	3.81096702	3.957921627	4.17500334	ENSG00000260837.1	p25.1	2	8861264	8862816	36.06	1	lincRNA		-1	RP11-434B12.1
ENSG00000260877	0	1	0	0	4.07897337	3.77190158	3.974355935	4.059539652	4.046022067	4.07246034	4.50390766	5.074100423	5.002837942	3.818570466	3.968552581	3.848094996	3.932634586	3.829719768	3.800049986	4.291564222	3.940341214	4.169880792	5.10078816	4.837667411	5.134975221	4.455066747	4.063139664	4.010646394	4.866188436	4.680612602	5.198331609	3.894145902	3.849796959	4.353430078	ENSG00000260877.1	q13.3	11	69186231	69187279	55.1	1	lincRNA		1	RP11-211G23.2
ENSG00000260878	0	1	0	0	4.198605	4.390901726	4.096952182	4.385910848	4.057207079	4.1272301	4.565479662	4.609931785	4.61919641	3.992206681	4.096872909	3.83246456	3.653542957	3.691436286	3.924251259	3.575953887	3.693229716	3.430902805	4.147499918	4.045214731	4.290573101	3.852612752	3.613493247	3.749573082	3.58084336	3.38545235	4.239436822	3.708483271	3.740306335	3.657893806	ENSG00000260878.1	p12	4	46245565	46246232	29.64	1	sense_overlapping		-1	RP11-320H14.1
ENSG00000261202	0	1	0	0	2.896274262	2.933695918	3.036674548	2.772205734	3.017199686	2.942746236	3.039384527	3.236948155	3.224034023	3.048227873	2.746190047	3.161313244	2.989176654	2.95249406	2.737037293	2.978655276	2.709807875	2.929234221	3.234554991	3.277691275	3.159849366	3.254211451	2.957490547	2.844425016	2.885675457	3.331855244	3.286313511	3.039438248	3.087437219	2.907690541	ENSG00000261202.1	q13.1	22	40439072	40440534	46.62	1	antisense		-1	RP3-496C20.1
ENSG00000261266	0	1	0	0	3.654875861	3.403776766	3.704684626	3.510114338	3.583878138	3.683103649	3.557332913	3.588219419	3.43234117	3.31425355	3.387754484	3.196607846	3.449739992	3.343053245	3.27746812	3.357503251	3.232433536	3.397769357	3.620692086	3.411917566	3.873296891	3.579042791	3.577751178	3.428121116	3.60028975	3.400513758	3.505563705	3.228724723	3.294035443	3.488986496	ENSG00000261266.1	p12.2	16	23698370	23699665	50.93	1	antisense		-1	CTD-2196E14.5
ENSG00000261663	0	1	0	0	4.419861388	4.430774051	4.473371686	4.477824543	4.52630761	4.36047058	5.024870734	5.214729932	5.193406527	4.207581205	4.348145655	4.235603625	4.657775127	4.543423974	4.337671302	4.308184798	4.407630267	4.398747043	5.3547548	5.232648695	4.98140013	4.591610422	4.291554525	4.658771799	5.03086004	4.734691081	5.174262992	4.522390276	4.41957502	4.655103023	ENSG00000261663.1	p13.3	16	2290488	2291819	48.05	1	antisense		1	RP11-304L19.11
ENSG00000261731	0	1	0	0	4.663080216	4.472486587	4.836801401	4.261949622	4.542867855	4.40265432	5.170545866	5.332154782	5.334645309	4.482187719	4.353979023	4.422766245	4.607363395	4.585083637	4.531573401	4.325304433	4.568767059	4.569833993	5.495357703	5.143201613	4.979961009	4.958372253	4.48848779	4.773685394	4.598452019	4.349062769	5.06548015	4.666252251	4.737491995	4.501477305	ENSG00000261731.2	p11.2	16	31720434	31723305	54.25	1	antisense		-1	CTD-2358C21.4
ENSG00000262089	0	1	0	0	3.953512436	3.808124276	3.658700481	3.580176474	3.659397308	3.489260969	3.622520901	4.19832817	4.23055056	3.472200036	3.944364749	3.724222174	3.401720812	3.462021	3.4336706	3.645355104	3.558014933	3.467164963	3.817700313	3.660525994	3.907482307	3.87021688	3.647784467	3.724360633	3.394863976	3.561168391	3.667554466	3.418411546	3.681592036	3.871358929	ENSG00000262089.1	p13.1	17	6897961	6898508	45.8	1	lincRNA		-1	RP11-589P10.5
ENSG00000262194	0	1	0	0	3.255063271	3.158006651	3.166518217	3.266938475	3.387513611	3.277882822	3.736640246	3.822081348	3.722644674	3.435295758	3.091670995	2.987050056	3.50369247	3.117866741	3.126869844	3.212897017	3.204680628	3.403078966	3.869486992	3.972145349	3.913551207	3.478686994	3.168296991	3.493172044	3.558990553	3.489104575	3.774966558	3.046216496	3.15081009	3.419228846	ENSG00000262194.1	p13.2	17	3705459	3706676	48.77	1	lincRNA		-1	CTD-3195I5.5
ENSG00000264577	0	1	0	0	3.833497431	3.841244167	4.041143536	3.827625385	3.843133582	4.054411289	4.147233622	4.346371422	4.317579887	3.753941738	3.740908035	4.134361218	4.013453227	4.015489503	4.096066783	3.973605981	3.627761499	3.916525278	4.252816646	4.702672683	4.494320253	4.17892234	3.824890389	4.479145494	4.400202998	3.982752994	4.432435036	3.796870822	4.131130615	4.25757657	ENSG00000264577.1	q11.2	17	27048505	27049895	49.46	1	antisense		-1	AC010761.8
ENSG00000265681	0	1	0	0	3.954709105	4.069256779	3.948511068	3.920968831	4.125351042	4.093365312	4.633254933	4.750823769	4.336385476	3.689640118	4.079230688	4.192166522	4.059896377	4.016797687	3.889678621	4.135980443	4.203024189	4.132770027	4.856472716	4.171351415	4.734663205	4.676062498	3.99069966	4.513216193	4.231992958	3.989130522	4.531048292	4.1403051	4.191188276	4.432426185	ENSG00000265681.2	q21.1	18	47014851	47018906	43.05	20	protein_coding	ribosomal protein L17 [Source:HGNC Symbol;Acc:10307]	-1	RPL17
ENSG00000266937	0	1	0	0	3.041297065	3.105500843	2.886140145	3.236089659	3.020193434	3.249710902	3.14854316	3.314250005	3.47039795	3.306681426	2.923231783	3.222685204	3.277689353	2.947163018	2.817777963	3.168287158	3.02561356	2.980334232	3.481640578	3.073966815	3.499331826	3.403718522	2.907296554	3.212271484	3.042918161	3.155015139	3.492937284	2.99268019	3.104390714	3.176154569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
